,ID,Time,Filter,Flux,Freq,Lum,e_Lum,Lumkc,Lumbb,Tbb,maggies
1866,AT2018zr,187.28,UVW2,4.61112e-05,1.59864e+15,1.15091e+43,8.48024e+41,3.77204e+42,1.56407e+43,1.94057e+04,33.34048393883464
1867,AT2018zr,201.29,UVW2,4.24431e-05,1.59864e+15,1.05936e+43,1.17085e+42,2.93265e+42,1.45522e+43,2.11588e+04,33.43048225798435
1868,AT2018zr,201.35,UVW2,3.73084e-05,1.59864e+15,9.31199e+42,1.20073e+42,2.57601e+42,1.27931e+43,2.11671e+04,33.570483439048346
1869,AT2018zr,207.99,UVW2,4.40359e-05,1.59864e+15,1.09911e+43,7.08625e+41,2.85641e+42,1.52748e+43,2.19113e+04,33.39048280793973
1870,AT2018zr,214.55,UVW2,3.90667e-05,1.59864e+15,9.75085e+42,6.28661e+41,2.49546e+42,1.35990e+43,2.21035e+04,33.520483181198294
1871,AT2018zr,220.95,UVW2,4.82844e-05,1.59864e+15,1.20515e+43,1.22099e+42,3.06257e+42,1.68365e+43,2.21931e+04,33.290482902326794
1872,AT2018zr,221.28,UVW2,3.83537e-05,1.59864e+15,9.57288e+42,1.49888e+42,2.43233e+42,1.33742e+43,2.21950e+04,33.54048183273784
1873,AT2018zr,227.30,UVW2,3.76536e-05,1.59864e+15,9.39816e+42,6.92482e+41,2.40217e+42,1.31110e+43,2.21195e+04,33.56048373820717
1874,AT2018zr,233.60,UVW2,3.24943e-05,1.59864e+15,8.11041e+42,6.72296e+41,2.05922e+42,1.13330e+43,2.22044e+04,33.72048203567994
1875,AT2018zr,240.67,UVW2,3.66275e-05,1.59864e+15,9.14203e+42,6.73610e+41,2.33564e+42,1.27551e+43,2.21252e+04,33.59048180743755
1876,AT2018zr,246.74,UVW2,3.53026e-05,1.59864e+15,8.81135e+42,8.11556e+41,2.30325e+42,1.22301e+43,2.18397e+04,33.63048327023647
1877,AT2018zr,253.72,UVW2,3.59589e-05,1.59864e+15,8.97517e+42,6.61315e+41,2.47308e+42,1.23377e+43,2.12122e+04,33.610484005030344
1878,AT2018zr,358.66,UVW2,2.20702e-05,1.59864e+15,5.50862e+42,6.59571e+41,1.37264e+42,7.73505e+42,2.24468e+04,34.14048432811729
1879,AT2018zr,388.21,UVW2,2.70276e-05,1.59864e+15,6.74594e+42,7.45589e+41,2.79801e+42,9.40441e+42,1.74378e+04,33.92048129280393
1880,AT2018zr,415.64,UVW2,1.6742e-05,1.59864e+15,4.17871e+42,7.31260e+41,2.27324e+42,6.27683e+42,1.56539e+04,34.44048165601805
1881,AT2018zr,22.08,UVM2,0.000163186,1.44208e+15,3.73493e+43,1.37600e+42,2.58903e+43,5.76911e+43,1.37339e+04,31.968292757085774
1882,AT2018zr,25.95,UVM2,0.000105848,1.44208e+15,2.42261e+43,1.33878e+42,1.75984e+43,3.81723e+43,1.34913e+04,32.43829335892413
1883,AT2018zr,26.04,UVM2,0.000119312,1.44208e+15,2.73076e+43,1.76058e+42,1.98678e+43,4.30570e+43,1.34834e+04,32.30828968563356
1884,AT2018zr,27.35,UVM2,0.000127257,1.44208e+15,2.91261e+43,2.68262e+42,2.16343e+43,4.63477e+43,1.33793e+04,32.238295797964064
1885,AT2018zr,29.70,UVM2,6.99331e-05,1.44208e+15,1.60060e+43,2.06389e+42,1.22330e+43,2.58031e+43,1.32386e+04,32.8882930497321
1886,AT2018zr,29.89,UVM2,0.000128435,1.44208e+15,2.93956e+43,1.62446e+42,2.24960e+43,4.74172e+43,1.32322e+04,32.228291524866705
1887,AT2018zr,31.78,UVM2,0.000110837,1.44208e+15,2.53678e+43,1.16823e+42,1.94545e+43,4.09600e+43,1.32219e+04,32.388288094203
1888,AT2018zr,37.53,UVM2,9.56495e-05,1.44208e+15,2.18919e+43,1.20979e+42,1.68400e+43,3.53977e+43,1.32072e+04,32.54829323967479
1889,AT2018zr,38.45,UVM2,0.000110837,1.44208e+15,2.53678e+43,2.33646e+42,1.95307e+43,4.10345e+43,1.32030e+04,32.388288094203
1890,AT2018zr,39.39,UVM2,9.83293e-05,1.44208e+15,2.25052e+43,1.86553e+42,1.73039e+43,3.63816e+43,1.32094e+04,32.518292631353795
1891,AT2018zr,40.12,UVM2,7.88284e-05,1.44208e+15,1.80419e+43,2.16024e+42,1.38566e+43,2.91511e+43,1.32148e+04,32.75829322083188
1892,AT2018zr,44.28,UVM2,7.81057e-05,1.44208e+15,1.78765e+43,1.97579e+42,1.37578e+43,2.89115e+43,1.32049e+04,32.76829317752772
1893,AT2018zr,44.84,UVM2,0.000102963,1.44208e+15,2.35658e+43,1.95345e+42,1.81343e+43,3.81108e+43,1.32054e+04,32.468297030049754
1894,AT2018zr,47.51,UVM2,8.72334e-05,1.44208e+15,1.99656e+43,2.20668e+42,1.54366e+43,3.23598e+43,1.31826e+04,32.6482930004434
1895,AT2018zr,49.46,UVM2,7.73897e-05,1.44208e+15,1.77126e+43,1.14198e+42,1.37003e+43,2.87137e+43,1.31806e+04,32.778292092182554
1896,AT2018zr,49.87,UVM2,7.52806e-05,1.44208e+15,1.72299e+43,1.58693e+42,1.33327e+43,2.79369e+43,1.31785e+04,32.80829232040355
1897,AT2018zr,52.35,UVM2,7.12333e-05,1.44208e+15,1.63036e+43,9.00969e+41,1.25983e+43,2.64176e+43,1.31852e+04,32.86829233945471
1898,AT2018zr,55.17,UVM2,6.99331e-05,1.44208e+15,1.60060e+43,8.84525e+41,1.23671e+43,2.59342e+43,1.31857e+04,32.8882930497321
1899,AT2018zr,57.20,UVM2,6.74036e-05,1.44208e+15,1.54271e+43,1.56297e+42,1.19089e+43,2.49855e+43,1.31901e+04,32.928292268365624
1900,AT2018zr,57.39,UVM2,7.3229e-05,1.44208e+15,1.67603e+43,1.38932e+42,1.29385e+43,2.71452e+43,1.31900e+04,32.83829224114453
1901,AT2018zr,63.79,UVM2,6.80272e-05,1.44208e+15,1.55698e+43,1.29063e+42,9.53950e+42,2.29531e+43,1.44220e+04,32.91829351058824
1902,AT2018zr,66.36,UVM2,7.66801e-05,1.44208e+15,1.75502e+43,1.45479e+42,9.27388e+42,2.47672e+43,1.53549e+04,32.788293323554456
1903,AT2018zr,69.76,UVM2,7.59771e-05,1.44208e+15,1.73893e+43,9.60970e+41,7.67394e+42,2.37688e+43,1.66910e+04,32.79829321805727
1904,AT2018zr,74.73,UVM2,8.96774e-05,1.44208e+15,2.05250e+43,1.70138e+42,7.17280e+42,2.81127e+43,1.88699e+04,32.61829247912207
1905,AT2018zr,75.10,UVM2,9.47726e-05,1.44208e+15,2.16912e+43,1.39848e+42,7.45017e+42,2.97845e+43,1.90578e+04,32.558293011845066
1906,AT2018zr,77.49,UVM2,8.48561e-05,1.44208e+15,1.94215e+43,1.07327e+42,6.02964e+42,2.72682e+43,2.02438e+04,32.678292330887366
1907,AT2018zr,81.05,UVM2,5.06621e-05,1.44208e+15,1.15953e+43,7.47578e+41,3.15774e+42,1.71336e+43,2.20593e+04,33.23829203046604
1908,AT2018zr,187.26,UVM2,3.67014e-05,1.44208e+15,8.40007e+42,6.18940e+41,2.79772e+42,1.15963e+43,1.94021e+04,33.58829342242986
1909,AT2018zr,187.34,UVM2,5.4036e-05,1.44208e+15,1.23675e+43,1.70864e+42,4.11419e+42,1.70773e+43,1.94157e+04,33.168292017473604
1910,AT2018zr,201.30,UVM2,3.53739e-05,1.44208e+15,8.09623e+42,8.94829e+41,2.34527e+42,1.16387e+43,2.11597e+04,33.628292640602545
1911,AT2018zr,201.36,UVM2,3.34721e-05,1.44208e+15,7.66096e+42,9.87840e+41,2.21789e+42,1.10155e+43,2.11678e+04,33.68829259916218
1912,AT2018zr,207.99,UVM2,3.77297e-05,1.44208e+15,8.63541e+42,6.36281e+41,2.37470e+42,1.26991e+43,2.19116e+04,33.55829161997276
1913,AT2018zr,214.56,UVM2,4.13698e-05,1.44208e+15,9.46854e+42,6.10459e+41,2.57113e+42,1.40112e+43,2.21035e+04,33.4582914466799
1914,AT2018zr,221.17,UVM2,3.57012e-05,1.44208e+15,8.17115e+42,7.52590e+41,2.20578e+42,1.21277e+43,2.21944e+04,33.618292964998254
1915,AT2018zr,227.30,UVM2,3.40944e-05,1.44208e+15,7.80338e+42,5.74975e+41,2.11678e+42,1.15532e+43,2.21192e+04,33.668292369880895
1916,AT2018zr,233.61,UVM2,3.77297e-05,1.44208e+15,8.63541e+42,6.36281e+41,2.32959e+42,1.28211e+43,2.22044e+04,33.55829161997276
1917,AT2018zr,240.67,UVM2,3.40944e-05,1.44208e+15,7.80338e+42,5.74975e+41,2.11600e+42,1.15554e+43,2.21250e+04,33.668292369880895
1918,AT2018zr,246.80,UVM2,2.51584e-05,1.44208e+15,5.75815e+42,1.21979e+42,1.59105e+42,8.44858e+42,2.18399e+04,33.99829245549006
1919,AT2018zr,253.73,UVM2,3.19656e-05,1.44208e+15,7.31616e+42,5.39074e+41,2.11139e+42,1.05329e+43,2.12119e+04,33.73829284842227
1920,AT2018zr,358.66,UVM2,2.49277e-05,1.44208e+15,5.70536e+42,5.78031e+41,1.51545e+42,8.54075e+42,2.24480e+04,34.00829447656333
1921,AT2018zr,388.21,UVM2,2.38058e-05,1.44208e+15,5.44858e+42,6.02199e+41,2.20359e+42,7.40563e+42,1.74367e+04,34.05829304841763
1922,AT2018zr,415.64,UVM2,1.92612e-05,1.44208e+15,4.40842e+42,5.68443e+41,2.23068e+42,6.15954e+42,1.56542e+04,34.28829164802045
1923,AT2018zr,22.07,UVW1,0.000144743,1.28401e+15,2.79165e+43,1.54272e+42,1.76350e+43,3.92979e+43,1.37343e+04,32.09850607564869
1924,AT2018zr,25.97,UVW1,0.000146082,1.28401e+15,2.81748e+43,1.81650e+42,1.84802e+43,4.00758e+43,1.34893e+04,32.08850823467269
1925,AT2018zr,27.35,UVW1,0.000169277,1.28401e+15,3.26484e+43,3.90913e+42,2.17886e+43,4.66800e+43,1.33796e+04,31.928505115827043
1926,AT2018zr,29.58,UVW1,0.000134461,1.28401e+15,2.59335e+43,2.62742e+42,1.76864e+43,3.73329e+43,1.32451e+04,32.1785091579437
1927,AT2018zr,29.89,UVW1,0.000151564,1.28401e+15,2.92322e+43,2.42315e+42,1.99781e+43,4.21102e+43,1.32322e+04,32.0485098539168
1928,AT2018zr,31.78,UVW1,0.000127232,1.28401e+15,2.45393e+43,1.58210e+42,1.67991e+43,3.53692e+43,1.32219e+04,32.238509114887044
1929,AT2018zr,37.52,UVW1,0.000126066,1.28401e+15,2.43143e+43,1.56760e+42,1.66851e+43,3.50725e+43,1.32073e+04,32.2485050671399
1930,AT2018zr,38.44,UVW1,0.000138228,1.28401e+15,2.66601e+43,3.68323e+42,1.83077e+43,3.84651e+43,1.32030e+04,32.14850993918826
1931,AT2018zr,39.38,UVW1,0.000130797,1.28401e+15,2.52268e+43,2.78816e+42,1.73055e+43,3.63847e+43,1.32093e+04,32.20850554252149
1932,AT2018zr,40.12,UVW1,0.000105827,1.28401e+15,2.04109e+43,3.75982e+42,1.39892e+43,2.94300e+43,1.32148e+04,32.43850878786353
1933,AT2018zr,44.28,UVW1,0.000130797,1.28401e+15,2.52268e+43,3.25286e+42,1.73181e+43,3.63934e+43,1.32049e+04,32.20850554252149
1934,AT2018zr,44.84,UVW1,0.000119288,1.28401e+15,2.30071e+43,2.75474e+42,1.57930e+43,3.31903e+43,1.32054e+04,32.30850810699988
1935,AT2018zr,47.50,UVW1,0.000129598,1.28401e+15,2.49955e+43,3.45325e+42,1.72222e+43,3.61032e+43,1.31826e+04,32.21850425148119
1936,AT2018zr,49.45,UVW1,0.000100138,1.28401e+15,1.93135e+43,1.77884e+42,1.33116e+43,2.78993e+43,1.31806e+04,32.4985027169253
1937,AT2018zr,49.86,UVW1,8.17705e-05,1.28401e+15,1.57711e+43,2.17886e+42,1.08739e+43,2.27847e+43,1.31785e+04,32.718508366675835
1938,AT2018zr,52.34,UVW1,9.47539e-05,1.28401e+15,1.82752e+43,1.34656e+42,1.25865e+43,2.63928e+43,1.31852e+04,32.558507264385945
1939,AT2018zr,55.16,UVW1,9.47539e-05,1.28401e+15,1.82752e+43,1.34656e+42,1.25855e+43,2.63921e+43,1.31857e+04,32.558507264385945
1940,AT2018zr,57.20,UVW1,8.88376e-05,1.28401e+15,1.71341e+43,2.52498e+42,1.17910e+43,2.47382e+43,1.31901e+04,32.628507956714685
1941,AT2018zr,57.39,UVW1,7.95421e-05,1.28401e+15,1.53413e+43,1.97818e+42,1.05575e+43,2.21499e+43,1.31900e+04,32.748507368352065
1942,AT2018zr,63.78,UVW1,9.74085e-05,1.28401e+15,1.87872e+43,1.38429e+42,1.07651e+43,2.58927e+43,1.44188e+04,32.528507860831475
1943,AT2018zr,66.41,UVW1,8.25272e-05,1.28401e+15,1.59170e+43,1.75921e+42,8.08779e+42,2.16477e+43,1.53749e+04,32.70850722368543
1944,AT2018zr,69.76,UVW1,0.000113919,1.28401e+15,2.19716e+43,1.61893e+42,9.70481e+42,3.00482e+43,1.66877e+04,32.358509589999876
1945,AT2018zr,74.72,UVW1,9.21716e-05,1.28401e+15,1.77771e+43,2.12853e+42,6.52887e+42,2.55755e+43,1.88649e+04,32.58850718389703
1946,AT2018zr,75.09,UVW1,8.96596e-05,1.28401e+15,1.72926e+43,2.07053e+42,6.26479e+42,2.50309e+43,1.90522e+04,32.61850800747939
1947,AT2018zr,77.48,UVW1,8.96596e-05,1.28401e+15,1.72926e+43,1.43344e+42,5.78379e+42,2.61416e+43,2.02383e+04,32.61850800747939
1948,AT2018zr,81.05,UVW1,7.73743e-05,1.28401e+15,1.49232e+43,1.51192e+42,4.49990e+42,2.44069e+43,2.20555e+04,32.77850816746631
1949,AT2018zr,187.27,UVW1,5.15937e-05,1.28401e+15,9.95088e+42,1.00816e+42,3.51629e+42,1.45791e+43,1.94050e+04,33.218508314840705
1950,AT2018zr,201.28,UVW1,3.98655e-05,1.28401e+15,7.68885e+42,1.34552e+42,2.43407e+42,1.20773e+43,2.11580e+04,33.49850696134979
1951,AT2018zr,201.34,UVW1,2.94169e-05,1.28401e+15,5.67364e+42,1.35866e+42,1.79526e+42,8.91514e+42,2.11664e+04,33.82850773961178
1952,AT2018zr,207.98,UVW1,4.06066e-05,1.28401e+15,7.83180e+42,8.65602e+41,2.37941e+42,1.27238e+43,2.19111e+04,33.478508431412486
1953,AT2018zr,214.55,UVW1,3.56941e-05,1.28401e+15,6.88433e+42,8.24291e+41,2.07074e+42,1.12846e+43,2.21036e+04,33.61850890994363
1954,AT2018zr,220.94,UVW1,2.44679e-05,1.28401e+15,4.71912e+42,1.13008e+42,1.41298e+42,7.76780e+42,2.21931e+04,34.02850825781675
1955,AT2018zr,221.28,UVW1,3.40876e-05,1.28401e+15,6.57448e+42,1.75604e+42,1.96831e+42,1.08227e+43,2.21950e+04,33.66850893748574
1956,AT2018zr,227.29,UVW1,2.49228e-05,1.28401e+15,4.80686e+42,7.52638e+41,1.44467e+42,7.88512e+42,2.21196e+04,34.00850791905319
1957,AT2018zr,233.60,UVW1,2.91472e-05,1.28401e+15,5.62162e+42,8.28433e+41,1.68223e+42,9.25821e+42,2.22043e+04,33.83850789754163
1958,AT2018zr,240.66,UVW1,3.66942e-05,1.28401e+15,7.07720e+42,7.82201e+41,2.12637e+42,1.16125e+43,2.21254e+04,33.58850644066799
1959,AT2018zr,246.73,UVW1,3.50426e-05,1.28401e+15,6.75867e+42,8.09246e+41,2.06113e+42,1.09444e+43,2.18397e+04,33.63850919663072
1960,AT2018zr,253.72,UVW1,2.40213e-05,1.28401e+15,4.63299e+42,7.25414e+41,1.46215e+42,7.29459e+42,2.12125e+04,34.04850873217989
1961,AT2018zr,358.66,UVW1,1.20392e-05,1.28401e+15,2.32200e+42,7.69909e+41,6.86453e+41,3.86790e+42,2.24458e+04,34.79850592703285
1962,AT2018zr,388.20,UVW1,3.40876e-05,1.28401e+15,6.57448e+42,1.02940e+42,2.70884e+42,9.10553e+42,1.74387e+04,33.66850893748574
1963,AT2018zr,415.64,UVW1,2.29402e-05,1.28401e+15,4.42447e+42,1.18178e+42,2.17747e+42,6.01218e+42,1.56536e+04,34.09850700025016
1964,AT2018zr,22.07,U,0.000302462,9.34785e+14,3.90845e+43,2.15989e+42,2.52337e+43,5.62304e+43,1.37343e+04,31.298322951098726
1965,AT2018zr,25.98,U,0.000270814,9.34785e+14,3.49949e+43,2.57852e+42,2.29767e+43,4.98262e+43,1.34892e+04,31.41832222029972
1966,AT2018zr,27.35,U,0.000215115,9.34785e+14,2.77974e+43,4.09638e+42,1.83930e+43,3.94051e+43,1.33795e+04,31.668323262849363
1967,AT2018zr,29.58,U,0.000207334,9.34785e+14,2.67919e+43,3.45468e+42,1.79006e+43,3.77847e+43,1.32451e+04,31.708323683964522
1968,AT2018zr,29.89,U,0.000278401,9.34785e+14,3.59753e+43,2.98210e+42,2.40589e+43,5.07117e+43,1.32322e+04,31.388323022746164
1969,AT2018zr,31.78,U,0.00020355,9.34785e+14,2.63029e+43,2.18033e+42,1.76036e+43,3.70632e+43,1.32219e+04,31.728322233211454
1970,AT2018zr,37.52,U,0.000215115,9.34785e+14,2.77974e+43,2.04819e+42,1.86239e+43,3.91478e+43,1.32072e+04,31.668323262849363
1971,AT2018zr,38.44,U,0.00018564,9.34785e+14,2.39886e+43,4.86074e+42,1.60771e+43,3.37784e+43,1.32030e+04,31.82832110063252
1972,AT2018zr,39.38,U,0.000175659,9.34785e+14,2.26989e+43,3.13596e+42,1.52057e+43,3.19698e+43,1.32093e+04,31.888323984873395
1973,AT2018zr,40.12,U,0.000270814,9.34785e+14,3.49949e+43,5.80166e+42,2.34331e+43,4.92979e+43,1.32148e+04,31.41832222029972
1974,AT2018zr,44.28,U,0.000157279,9.34785e+14,2.03238e+43,4.11815e+42,1.36191e+43,2.86200e+43,1.32049e+04,32.00832315200758
1975,AT2018zr,44.84,U,0.000198003,9.34785e+14,2.55861e+43,3.29919e+42,1.71447e+43,3.60311e+43,1.32054e+04,31.75832057392224
1976,AT2018zr,47.50,U,0.000154409,9.34785e+14,1.99528e+43,4.04299e+42,1.33924e+43,2.80748e+43,1.31826e+04,32.02831847411302
1977,AT2018zr,49.45,U,0.000148823,9.34785e+14,1.92311e+43,2.47975e+42,1.29099e+43,2.70573e+43,1.31806e+04,32.068324862815714
1978,AT2018zr,49.86,U,0.000130819,9.34785e+14,1.69046e+43,2.80254e+42,1.13499e+43,2.37821e+43,1.31785e+04,32.208322937508335
1979,AT2018zr,52.34,U,0.000144768,9.34785e+14,1.87070e+43,1.89528e+42,1.25538e+43,2.63243e+43,1.31852e+04,32.09831856356669
1980,AT2018zr,55.16,U,0.000135729,9.34785e+14,1.75390e+43,1.61540e+42,1.17696e+43,2.46811e+43,1.31857e+04,32.16831837653234
1981,AT2018zr,57.20,U,0.000102017,9.34785e+14,1.31827e+43,3.39968e+42,8.84338e+42,1.85539e+43,1.31901e+04,32.47831862963908
1982,AT2018zr,57.39,U,0.000113939,9.34785e+14,1.47233e+43,2.84773e+42,9.87695e+42,2.07221e+43,1.31900e+04,32.358318991257235
1983,AT2018zr,63.78,U,9.5647e-05,9.34785e+14,1.23596e+43,1.59370e+42,7.63905e+42,1.83750e+43,1.44193e+04,32.54832161803521
1984,AT2018zr,66.35,U,0.000114993,9.34785e+14,1.48595e+43,3.01094e+42,8.71591e+42,2.32689e+43,1.53518e+04,32.34832148941816
1985,AT2018zr,69.76,U,9.13422e-05,9.34785e+14,1.18033e+43,1.95683e+42,6.49715e+42,2.01176e+43,1.66881e+04,32.598321331276395
1986,AT2018zr,74.72,U,9.47701e-05,9.34785e+14,1.22463e+43,2.70702e+42,6.21110e+42,2.43327e+43,1.88657e+04,32.55832165278467
1987,AT2018zr,75.09,U,8.10348e-05,9.34785e+14,1.04714e+43,2.70046e+42,5.27887e+42,2.10935e+43,1.90530e+04,32.72832108853463
1988,AT2018zr,77.48,U,0.000102961,9.34785e+14,1.33047e+43,2.08319e+42,6.47411e+42,2.92642e+43,2.02391e+04,32.46831812008695
1989,AT2018zr,81.05,U,5.01963e-05,9.34785e+14,6.48641e+42,2.21045e+42,3.01486e+42,1.63532e+43,2.20561e+04,33.24832073446833
1990,AT2018zr,187.27,U,3.73828e-05,9.34785e+14,4.83063e+42,1.29026e+42,2.40855e+42,9.98650e+42,1.94052e+04,33.56832043188416
1991,AT2018zr,201.28,U,2.75849e-05,9.34785e+14,3.56455e+42,1.57587e+42,1.69285e+42,8.39975e+42,2.11583e+04,33.89832146523868
1992,AT2018zr,201.35,U,4.83806e-05,9.34785e+14,6.25179e+42,1.90018e+42,2.96844e+42,1.47414e+43,2.11666e+04,33.28832187491502
1993,AT2018zr,207.99,U,2.91522e-05,9.34785e+14,3.76707e+42,1.04088e+42,1.75678e+42,9.39436e+42,2.19112e+04,33.83832166299935
1994,AT2018zr,214.55,U,3.34712e-05,9.34785e+14,4.32518e+42,9.95909e+41,2.00815e+42,1.09435e+43,2.21036e+04,33.6883217929003
1995,AT2018zr,220.94,U,3.87857e-05,9.34785e+14,5.01192e+42,1.56949e+42,2.32229e+42,1.27667e+43,2.21931e+04,33.528320915126386
1996,AT2018zr,221.28,U,3.2559e-05,9.34785e+14,4.20731e+42,2.13129e+42,1.94939e+42,1.07187e+43,2.21950e+04,33.7183223556757
1997,AT2018zr,227.30,U,2.42477e-05,9.34785e+14,3.13332e+42,9.23485e+41,1.45425e+42,7.93738e+42,2.21196e+04,34.03832362458015
1998,AT2018zr,233.60,U,4.45319e-05,9.34785e+14,5.75445e+42,1.16601e+42,2.66567e+42,1.46706e+43,2.22043e+04,33.37832193711512
1999,AT2018zr,240.66,U,3.80778e-05,9.34785e+14,4.92044e+42,9.51698e+41,2.28340e+42,1.24700e+43,2.21253e+04,33.5483203788873
2000,AT2018zr,246.74,U,2.70814e-05,9.34785e+14,3.49949e+42,9.34712e+41,1.63471e+42,8.68018e+42,2.18397e+04,33.91832222029972
2001,AT2018zr,253.72,U,2.40254e-05,9.34785e+14,3.10459e+42,9.72207e+41,1.47241e+42,7.34572e+42,2.12124e+04,34.048323432525585
2002,AT2018zr,358.66,U,1.82252e-05,9.34785e+14,2.35507e+42,1.17131e+42,1.08510e+42,6.11430e+42,2.24462e+04,34.34831924278974
2003,AT2018zr,415.64,U,3.19648e-05,9.34785e+14,4.13051e+42,1.86413e+42,2.38567e+42,6.58711e+42,1.56537e+04,33.73832002137797
2004,AT2018zr,22.07,B,0.000378669,7.44645e+14,3.77783e+43,2.78360e+42,3.00018e+43,6.68555e+43,1.37342e+04,31.05435061810636
2005,AT2018zr,25.98,B,0.00029803,7.44645e+14,2.97332e+43,3.01238e+42,2.37587e+43,5.15219e+43,1.34891e+04,31.314350043008297
2006,AT2018zr,27.35,B,0.000335939,7.44645e+14,3.35152e+43,5.55636e+42,2.68569e+43,5.75378e+43,1.33795e+04,31.184348937243126
2007,AT2018zr,29.58,B,0.000241135,7.44645e+14,2.40570e+43,4.20989e+42,1.93463e+43,4.08363e+43,1.32451e+04,31.544349371363765
2008,AT2018zr,29.89,B,0.000215904,7.44645e+14,2.15398e+43,3.57100e+42,1.73280e+43,3.65242e+43,1.32322e+04,31.664348278812
2009,AT2018zr,31.78,B,0.000289908,7.44645e+14,2.89229e+43,2.93029e+42,2.32738e+43,4.90013e+43,1.32219e+04,31.344349500350717
2010,AT2018zr,37.53,B,0.000198729,7.44645e+14,1.98263e+43,2.37389e+42,1.59602e+43,3.35487e+43,1.32072e+04,31.754346882036906
2011,AT2018zr,39.38,B,0.000232413,7.44645e+14,2.31869e+43,4.27118e+42,1.86644e+43,3.92419e+43,1.32093e+04,31.58434895844994
2012,AT2018zr,44.84,B,0.000181243,7.44645e+14,1.80818e+43,4.16349e+42,1.45566e+43,3.05920e+43,1.32054e+04,31.854346894583173
2013,AT2018zr,52.34,B,0.000171498,7.44645e+14,1.71097e+43,2.52138e+42,1.37815e+43,2.88987e+43,1.31852e+04,31.91435235077356
2014,AT2018zr,55.16,B,0.000166825,7.44645e+14,1.66434e+43,2.29937e+42,1.34058e+43,2.81123e+43,1.31857e+04,31.944347166192976
2015,AT2018zr,63.78,B,0.000100522,7.44645e+14,1.00286e+43,2.30918e+42,7.83818e+42,1.88546e+43,1.44196e+04,32.4943471980219
2016,AT2018zr,66.35,B,0.00016079,7.44645e+14,1.60414e+43,4.28465e+42,1.23001e+43,3.28386e+43,1.53521e+04,31.984352411976793
2017,AT2018zr,-48.33,g.ZTF,0.0,6.79145e+14,0.00000e+00,1.21476e+41,0.00000e+00,0.00000e+00,2.29657e+04,inf
2018,AT2018zr,-46.45,g.ZTF,0.0,6.79145e+14,0.00000e+00,1.35672e+41,0.00000e+00,0.00000e+00,2.29657e+04,inf
2019,AT2018zr,-45.50,g.ZTF,0.0,6.79145e+14,0.00000e+00,6.86261e+41,0.00000e+00,0.00000e+00,2.29657e+04,inf
2020,AT2018zr,-13.84,g.ZTF,0.000112154,6.79145e+14,1.01732e+43,1.87398e+41,8.78147e+42,3.27032e+43,1.83892e+04,32.37546308146315
2021,AT2018zr,-12.98,g.ZTF,0.000113192,6.79145e+14,1.02674e+43,2.83698e+41,8.87274e+42,3.23229e+43,1.81833e+04,32.36546066605466
2022,AT2018zr,-12.07,g.ZTF,0.00012073,6.79145e+14,1.09511e+43,4.03455e+41,9.47481e+42,3.37465e+43,1.79734e+04,32.2954619984193
2023,AT2018zr,-12.05,g.ZTF,0.000136087,6.79145e+14,1.23441e+43,3.41080e+41,1.06801e+43,3.80295e+43,1.79710e+04,32.165458399297336
2024,AT2018zr,-9.99,g.ZTF,0.000136087,6.79145e+14,1.23441e+43,1.13693e+41,1.07090e+43,3.62863e+43,1.75123e+04,32.165458399297336
2025,AT2018zr,38.33,g.ZTF,0.000202216,6.79145e+14,1.83425e+43,5.06823e+41,1.64974e+43,3.46622e+43,1.32031e+04,31.735461211417434
2026,AT2018zr,38.34,g.ZTF,0.000204087,6.79145e+14,1.85123e+43,3.41008e+41,1.66501e+43,3.49829e+43,1.32031e+04,31.725461645584588
2027,AT2018zr,38.34,g.ZTF,0.000196705,6.79145e+14,1.78426e+43,3.28674e+41,1.60478e+43,3.37175e+43,1.32031e+04,31.765461501767355
2028,AT2018zr,38.35,g.ZTF,0.000194902,6.79145e+14,1.76791e+43,3.25660e+41,1.59007e+43,3.34083e+43,1.32031e+04,31.77545926079359
2029,AT2018zr,38.35,g.ZTF,0.000205976,6.79145e+14,1.86835e+43,3.44164e+41,1.68042e+43,3.53065e+43,1.32031e+04,31.715458449984663
2030,AT2018zr,43.02,g.ZTF,0.000187852,6.79145e+14,1.70396e+43,4.70821e+41,1.53244e+43,3.22218e+43,1.32100e+04,31.81546044195478
2031,AT2018zr,43.03,g.ZTF,0.000177753,6.79145e+14,1.61235e+43,2.97006e+41,1.45005e+43,3.04893e+43,1.32099e+04,31.875457651988444
2032,AT2018zr,22.07,V,0.00031242,5.94278e+14,2.39487e+43,3.74979e+42,2.61880e+43,5.83555e+43,1.37340e+04,31.26315292985166
2033,AT2018zr,29.89,V,0.000287567,5.94278e+14,2.20436e+43,5.48178e+42,2.40148e+43,5.06187e+43,1.32322e+04,31.353152383172432
2034,AT2018zr,31.78,V,0.000234822,5.94278e+14,1.80004e+43,3.97895e+42,1.96085e+43,4.12843e+43,1.32219e+04,31.573153043358566
2035,AT2018zr,-76.20,r.ZTF,0.0,5.05506e+14,0.00000e+00,9.35551e+40,0.00000e+00,0.00000e+00,2.29657e+04,inf
2036,AT2018zr,-75.27,r.ZTF,0.0,5.05506e+14,0.00000e+00,1.42912e+41,0.00000e+00,0.00000e+00,2.29657e+04,inf
